33061,מערכות הפעלה,151111.01.5780.43, טרייסטמן אברהם,ג,16:15,17:45,,,פרוייקט-במ"מ,0/20,
33061,מערכות הפעלה,151111.01.5780.44, ברזילי יעקב,ג,14:30,16:00,,,פרוייקט-במ"מ,0/20,
33061,מערכות הפעלה,151111.01.5780.45, דנציג נחום,ג,16:15,17:45,,,פרוייקט-במ"מ,0/20,
32864,חישוביות ומורכבות החישובים,151285.10.5780.01, מרכוס איתן,ד,16:15,18:45,,,שעור,0/--,
32864,חישוביות ומורכבות החישובים,151285.10.5780.11, חייט אלכסנדר,ד,14:30,16:00,,,תרגיל,0/30,
33064,חישוביות ומורכבות החישובים,151285.01.5780.01, חייט אלכסנדר,א,14:30,17:00,,,שעור,1/80,
33064,חישוביות ומורכבות החישובים,151285.01.5780.02, חייט אלכסנדר,א,17:00,19:30,,,שעור,0/80,
33064,חישוביות ומורכבות החישובים,151285.01.5780.11, חייט אלכסנדר,ד,16:15,17:45,,,תרגיל,1/30,
33064,חישוביות ומורכבות החישובים,151285.01.5780.12, גרינברג תומר,א,18:45,20:30,,,תרגיל,0/30,
33064,חישוביות ומורכבות החישובים,151285.01.5780.13, תמיר אהרן,ה,16:15,17:45,,,תרגיל,0/30,אהרון תמיר- מרצה חדש
33064,חישוביות ומורכבות החישובים,151285.01.5780.14, גולדשטיין יאיר,ב,16:15,17:45,,,תרגיל,0/30,
33064,חישוביות ומורכבות החישובים,151285.01.5780.15, חייט אלכסנדר,ה,16:15,17:45,,,תרגיל,0/30,
33066,תכנות פונקציונלית ולוגית,153105.01.5780.01, גולדשטיין משה,ה,16:15,18:45,,,שעור,0/75,
33066,תכנות פונקציונלית ולוגית,153105.01.5780.02, גולדשטיין יאיר,ה,14:30,17:00,,,שעור,0/75,
33066,תכנות פונקציונלית ולוגית,153105.01.5780.21, גולדשטיין משה,ה,18:45,19:30,,,מעבדה,0/20,
33066,תכנות פונקציונלית ולוגית,153105.01.5780.22, גולדשטיין משה,ה,19:45,20:30,,,מעבדה,0/20,
33066,תכנות פונקציונלית ולוגית,153105.01.5780.23, גולדשטיין יאיר,ה,18:45,19:30,,,מעבדה,0/20,
33066,תכנות פונקציונלית ולוגית,153105.01.5780.24, גולדשטיין יאיר,ה,19:45,20:30,,,מעבדה,0/20,
